"","CASE_ID","GPS_NAC_ADOPTER","SURVEY_SOURCE","STATE","HOME","HAVESOLAR","PROMPT1","PROMPT2","PROMPT3","PROMPT4","PROMPT5","PROMPT6","PROMPT7","PROMPT8","PROMPT9","PROMPT10","PROMPT11","PROMPT12","PROMPT13","PROMPT14","PROMPT15","PROMPT_HOME1","PROMPT_HOME2","PROMPT_HOME3","PROMPT_HOME4","PROMPT_HOME5","TIME_CONSIDERED","INST_TALKEDTO","INST_QOTE_BUY_TEXT_CLND","INST_QOTE_LSE_TEXT_CLND","MOTIVE1","MOTIVE2","MOTIVE3","MOTIVE4","MOTIVE5","MOTIVE6","MOTIVE7","MOTIVE8","MOTIVE9","INFLNC_SAW","INFLNC_PPLTALK","INFLNC_ADS","INFLNC_OTHKNEW","INFLNC_OTHKNEW_NUM","INFLNC_OTH_MULT1","INFLNC_OTH_MULT2","INFLNC_OTH_MULT3","INFLNC_OTH_MULT4","INFLNC_OTH_MULT5","INFLNC_OTH_MULT6","INFLNC_OTH_MULT7","INFLNC_OTH_ONE1","INFLNC_OTH_ONE2","INFLNC_OTH_ONE3","INFLNC_OTH_ONE4","INFLNC_OTH_ONE5","INFLNC_OTH_ONE6","DIFFICULTY1","DIFFICULTY2","DIFFICULTY3","DIFFICULTY4","DIFFICULTY5","DIFFICULTY6","CONCERN1","CONCERN2","CONCERN3","CONCERN4","CONCERN5","CONCERN6","CONCERN7","CONCERN8","CONCERN9","NPS_PANELS","ECONEVAL","ECONEVAL_SVG_PERIOD","ECONEVAL_SVGS_CLND","ECONEVAL_PYBK","ECONEVAL_PYBK_YRS_CLND","ECONEVAL_ROR","ECONEVAL_ROR_PCT_CLND","WINTER_NOPV_BINNED","SUMMER_NOPV_BINNED","PN1","PN2","PN3","E2","BB1","BB2","BB3","BTE8","BE13","BE10","Co3","VB1","VB2","VB3","VA1","VA2","VA3","VT1","VT2","VT3","VE1","VE2","VE4","VO1","VO2","VO3","RISK_AVERSION_CLND","DISCOUNTING_CLND","CIJM1","CIJM2","CIJM3","CNS1","CNS2","CNS4","HOME_MOVED_SINCE2009","SQFT_BINNED","EE1","EE2","EE3","EE4","EE5","EE6","EE7","EE8","HMYRS_1","HMYRS_1_CLEANED","HAS_POOL","HAS_AC","STANCE","PEOPLE_TOT_3PLUS","HAVE_KIDS","GENDER","AGE_BINNED","EDUC_BINNED","FINANCIAL","INCOME_BINNED","RETIRED","RETIRED_LAST5YRS","RETIRE_WHEN","RETIRE_WHEN_BINNED","type"
"41",1382,3,2,4,NA,"1",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,6,1,1,1,5,4,4,5,2,2,1,1,2,3,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,1,1,4,3,2,3,3,3,2,4,3,2,7,1,1,120,NA,NA,NA,NA,5,5,1,1,1,1,2,1,2,4,4,5,3,2,3,3,2,1,3,4,4,4,3,3,3,4,4,5,100,5000,4,4,3,4,4,3,0,2,1,1,1,0,0,0,0,0,2,3,0,1,5,0,0,0,2,3,1,5,0,NA,1,3,1
"42",1383,3,2,4,NA,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,6,3,2,0,5,4,4,3,4,3,4,2,1,2,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,1,1,1,4,4,3,1,5,2,2,1,1,9,1,2,3000,NA,NA,NA,NA,9,11,4,2,3,2,4,1,4,2,4,5,5,3,3,3,3,3,4,4,5,3,1,3,3,5,4,5,10,6000,3,4,3,2,3,4,0,2,1,1,0,1,0,0,0,0,2,5,1,1,4,0,0,1,4,3,1,4,0,NA,1,1,1
"43",1384,3,2,4,NA,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,6,1,0,1,5,5,4,5,3,3,3,3,4,4,4,4,1,2,3,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA,1,2,1,1,2,1,1,2,3,1,1,1,3,2,1,11,1,1,100,NA,NA,NA,NA,8,9,3,3,3,4,5,3,5,5,5,5,5,3,3,3,5,4,4,5,5,3,4,4,3,3,4,4,50,6000,2,3,3,2,2,3,1,4,0,1,0,1,0,0,0,0,3,NA,1,1,4,1,1,0,2,1,2,3,0,NA,1,3,1
"44",1385,3,2,4,NA,"1",0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,NA,NA,NA,NA,NA,6,2,2,2,5,2,4,4,4,4,4,4,3,4,4,4,1,2,1,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,5,5,5,5,4,4,4,1,2,8,1,1,100,NA,NA,NA,NA,7,5,3,4,3,4,4,3,4,4,3,4,4,4,4,4,4,3,2,4,4,1,1,2,1,3,3,3,5,7000,3,3,3,3,2,3,0,2,1,1,0,1,0,0,0,0,98,NA,1,1,2,0,0,0,3,2,2,4,1,0,NA,NA,1
"45",1386,3,2,1,NA,"1",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,3,1,0,1,5,5,5,5,5,5,5,5,5,4,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,5,1,4,4,4,4,4,4,4,4,4,4,4,11,1,1,120,NA,NA,NA,NA,6,9,98,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,5,1e+05,2,3,3,3,2,3,0,NA,1,1,1,1,1,1,1,0,2,12,NA,1,4,0,0,1,2,1,1,3,0,NA,98,NA,1
"46",1387,3,2,4,NA,"1",0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,6,1,2,2,5,5,5,5,5,5,5,5,5,4,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,1,4,4,5,5,4,5,4,4,4,1,1,11,1,2,1100,NA,NA,NA,NA,6,4,5,3,4,3,5,3,5,5,4,5,5,1,1,1,5,4,3,5,5,1,5,3,2,3,2,2,0,10000,4,3,2,2,2,2,0,2,1,1,1,1,1,1,1,0,3,NA,0,1,4,0,0,1,4,4,2,2,1,0,NA,NA,1
"47",1388,3,2,4,NA,"1",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,6,4,3,3,5,3,3,5,3,3,2,1,2,4,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,5,2,2,4,4,4,2,3,1,1,1,1,11,1,2,3600,NA,NA,NA,NA,6,8,2,1,2,1,5,1,3,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,5500,2,2,2,2,2,2,0,2,0,1,1,1,1,1,0,0,3,NA,0,1,4,1,0,0,3,4,2,4,0,NA,1,1,1
"48",1389,3,2,4,NA,"1",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,1,1,1,1,5,1,1,5,1,1,1,1,1,2,2,2,1,2,1,1,3,3,1,1,2,NA,NA,NA,NA,NA,NA,1,1,5,1,1,1,1,5,5,5,5,5,5,1,1,11,1,1,200,NA,NA,NA,NA,6,9,1,5,1,5,3,3,1,5,5,5,5,3,1,1,5,5,5,5,5,5,5,5,3,5,5,5,10,10000,3,3,3,4,4,4,0,3,1,1,1,0,0,0,0,0,2,4,0,1,3,0,0,0,3,4,1,5,0,NA,1,1,1
"49",1390,3,2,2,NA,"1",1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,6,1,2,0,5,5,5,5,5,5,5,5,5,4,4,5,1,2,1,1,1,3,3,1,3,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,3,3,2,1,1,1,1,11,4,NA,NA,NA,NA,NA,NA,9,10,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,5,5,4,3,3,3,3,3,5,10,50000,4,4,3,3,4,3,0,2,1,1,1,1,0,0,0,0,3,NA,1,1,4,1,0,1,NA,2,1,2,1,NA,NA,NA,1
"50",1391,3,2,4,NA,"1",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,6,2,0,1,4,3,1,3,5,3,5,4,1,2,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,1,1,1,4,4,3,3,3,3,1,1,1,9,1,1,30,NA,NA,NA,NA,5,7,5,5,3,5,5,4,5,5,3,4,4,4,5,4,1,5,3,3,4,3,2,3,2,3,3,4,50,10000,3,3,3,1,2,3,0,NA,1,1,1,1,1,0,1,0,2,20,0,1,3,1,1,0,2,4,2,3,0,NA,1,4,1
"51",1392,3,2,4,NA,"1",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,5,1,0,0,5,3,3,5,4,4,4,4,2,4,4,3,1,2,3,1,3,3,3,3,3,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,2,2,1,2,3,3,2,1,11,1,1,100,NA,NA,NA,NA,8,10,4,4,3,3,3,3,4,5,4,5,5,3,4,2,4,3,4,4,5,3,2,2,3,3,3,3,10,10000,3,3,3,3,3,2,0,2,1,1,1,1,0,0,0,0,3,NA,0,1,3,1,1,1,2,2,1,4,0,NA,1,2,1
"52",1393,3,2,4,NA,"1",1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,NA,NA,NA,NA,NA,6,4,3,1,4,4,2,5,4,3,5,3,1,2,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,1,2,4,4,4,2,5,5,5,2,1,9,2,NA,NA,1,6,NA,NA,6,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,5,4,3,5,1,3,2,4,3,3,0,5500,2,2,2,1,1,2,0,3,1,0,1,1,1,0,0,0,3,NA,1,0,2,0,0,0,4,3,1,4,1,1,NA,NA,1
"53",1394,3,2,3,NA,"1",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,98,1,1,0,5,5,3,3,5,5,5,5,3,3,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,2,2,1,3,1,1,1,1,11,4,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,3,3,3,5,5,3,2,5,5,5,5,4,5,5,4,5,4,3,99,3,4,3,5,100,10,3,3,3,2,3,4,0,NA,1,0,0,0,0,1,1,0,98,NA,0,1,2,0,0,1,NA,2,1,1,1,0,NA,NA,1
"54",1395,3,2,4,NA,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,6,3,3,0,5,5,5,5,5,5,5,3,3,5,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,4,2,5,2,1,11,2,NA,NA,1,7,NA,NA,6,5,4,3,5,3,4,3,4,5,4,5,3,3,4,3,5,2,4,5,5,5,3,3,3,4,4,3,0,7500,3,4,4,4,4,4,0,4,0,1,1,1,0,0,0,0,3,NA,1,0,5,0,0,0,4,4,1,5,1,0,NA,NA,1
"55",1396,3,2,4,NA,"1",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,6,3,0,3,5,1,98,5,5,5,5,5,5,4,4,4,1,3,3,1,2,3,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,2,1,5,2,1,1,11,1,98,NA,NA,NA,NA,NA,5,11,3,4,4,3,98,98,98,3,98,4,3,4,4,3,4,99,99,99,4,99,99,4,99,3,99,99,1,1,99,99,99,99,99,99,0,2,1,1,1,1,1,1,1,0,3,NA,1,1,99,0,0,1,4,2,1,99,1,1,NA,NA,1
"56",1397,3,2,4,NA,"1",0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,NA,NA,NA,NA,NA,3,3,1,2,5,4,5,5,4,4,3,3,1,4,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,1,1,3,5,3,5,5,4,3,3,3,1,11,1,1,200,NA,NA,NA,NA,4,7,4,4,1,5,5,3,4,5,4,5,5,5,4,3,5,3,4,3,5,3,3,3,3,4,4,5,2,5500,5,5,4,2,3,3,0,4,1,1,1,1,0,1,1,0,3,NA,1,1,3,0,0,0,3,3,3,NA,0,NA,1,3,1
"57",1398,3,2,1,NA,"1",0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,1,1,0,1,5,1,4,4,4,4,4,4,4,2,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,11,1,1,100,NA,NA,NA,NA,7,9,3,3,3,4,4,3,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,3,3,4,4,4,1,12000,5,5,5,4,2,1,0,4,1,0,0,1,1,1,1,0,2,5,1,1,3,1,1,0,NA,2,2,4,0,NA,1,1,1
"58",1399,3,2,4,NA,"1",0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,NA,NA,NA,NA,NA,4,3,1,2,5,3,3,4,2,1,1,1,2,4,3,3,1,3,2,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,5,1,2,1,4,3,5,5,4,4,4,2,3,2,2,8,1,1,150,NA,NA,NA,NA,9,11,3,3,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,7500,4,4,4,4,4,4,0,3,1,1,1,1,1,1,0,0,3,NA,0,1,3,0,0,0,3,4,2,4,1,1,NA,NA,1
"59",1400,3,2,4,NA,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,6,3,2,0,5,5,3,5,5,5,5,5,5,4,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,5,1,2,3,5,4,4,4,5,4,4,4,1,11,91,NA,NA,NA,NA,NA,NA,5,5,5,5,4,4,4,3,4,5,4,5,5,5,5,4,5,5,5,5,5,5,2,3,4,3,4,4,50,NA,4,4,4,3,3,3,0,1,1,1,1,1,0,0,0,0,3,NA,0,1,99,1,1,99,2,3,99,99,0,NA,1,NA,1
"60",1401,3,2,4,NA,"1",0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,NA,NA,NA,NA,NA,1,3,0,0,5,5,5,5,5,5,5,5,5,4,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,4,1,5,5,5,5,5,5,5,1,1,11,1,1,50,NA,NA,NA,NA,7,6,4,5,5,3,98,98,5,5,3,5,5,5,4,2,5,3,5,5,5,5,3,4,4,5,4,5,10,50000,4,4,4,2,3,3,0,NA,1,1,1,1,0,0,0,0,2,10,0,1,4,1,0,1,2,3,2,95,0,NA,1,4,1
"61",1402,3,2,4,NA,"1",0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,0,4,5,3,4,98,2,98,98,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,3,3,5,3,3,3,3,5,5,5,2,2,11,4,NA,NA,NA,NA,NA,NA,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,4,3,3,3,5,5,5,100,5001,3,4,4,2,4,2,0,3,0,1,1,1,0,0,0,0,98,NA,0,0,2,1,0,0,3,4,2,4,0,NA,1,1,1
"62",1403,3,2,2,NA,"1",0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,6,2,2,2,5,1,3,4,4,1,4,2,1,4,4,3,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,1,1,2,1,5,5,4,4,5,4,4,3,3,2,4,10,1,1,60,NA,NA,NA,NA,6,NA,4,2,5,2,3,2,4,4,4,5,1,4,4,4,4,2,4,4,5,3,3,3,1,3,3,3,10,6000,4,3,3,2,3,4,0,3,1,1,1,1,1,1,1,0,3,NA,1,1,4,1,1,0,NA,4,3,95,0,NA,98,NA,1
"63",1404,3,2,4,NA,"1",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,1,1,0,0,5,1,5,5,5,5,5,5,2,2,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,2,1,4,2,2,1,1,11,1,1,100,NA,NA,NA,NA,6,7,3,3,3,3,4,3,3,4,4,4,4,3,5,4,3,2,4,5,5,5,1,3,1,5,5,5,5,50000,2,2,3,3,4,2,0,1,1,1,0,1,0,0,0,0,3,NA,1,1,97,0,0,1,3,NA,1,95,1,0,NA,NA,1
"64",1405,3,2,4,NA,"1",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,NA,NA,NA,NA,NA,7,1,1,0,3,3,1,3,4,1,3,1,1,3,3,3,1,2,2,1,1,3,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,3,3,3,1,3,1,1,1,1,9,3,NA,NA,NA,NA,1,5,4,3,4,4,4,5,4,4,4,4,3,98,3,4,3,99,99,3,4,3,3,3,1,3,2,4,3,4,500,5500,4,4,4,2,2,2,0,NA,1,1,1,1,1,1,1,0,98,NA,0,0,2,1,1,0,2,4,1,5,0,NA,1,5,1
"65",1406,3,2,1,NA,"1",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,6,2,2,2,4,4,4,4,4,4,4,4,1,2,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,1,1,1,1,2,3,1,4,2,3,3,2,10,1,98,NA,NA,NA,NA,NA,NA,9,2,3,4,2,3,3,3,4,3,3,4,4,4,3,5,3,4,5,5,3,4,4,2,4,4,5,0,NA,3,3,2,4,4,4,0,2,0,1,1,0,1,1,0,0,3,NA,0,1,97,0,0,0,4,1,1,2,1,0,NA,NA,1
"66",1407,3,2,4,NA,"1",1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,5,3,1,1,5,2,2,2,3,1,4,2,1,4,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,3,4,2,5,3,4,4,5,5,5,3,4,11,1,1,150,NA,NA,NA,NA,9,11,2,2,4,3,3,3,4,5,5,5,5,3,2,3,5,4,5,5,5,4,2,4,4,3,3,2,NA,NA,3,2,3,2,2,2,0,4,1,1,0,1,0,0,0,0,3,NA,0,1,4,NA,99,0,2,4,1,5,0,NA,1,4,1
"67",1408,3,2,2,NA,"1",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,7,1,0,0,5,5,5,5,5,5,5,5,5,4,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4,4,1,1,1,2,1,1,11,1,1,150,NA,NA,NA,NA,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,4,5,5,5,2,10000,4,4,3,2,3,1,0,NA,1,1,0,0,1,0,0,0,98,NA,0,1,2,0,0,1,3,3,1,4,0,NA,1,1,1
"68",1409,3,2,4,NA,"1",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,2,2,1,1,5,1,5,5,5,5,5,5,3,3,3,4,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,0,1,1,1,1,3,1,5,4,4,4,4,4,4,1,1,11,1,1,100,NA,NA,NA,NA,8,9,5,5,5,5,5,5,5,5,5,5,5,3,4,3,4,4,4,5,5,3,4,3,2,4,2,3,1,5000,3,3,3,2,2,2,0,2,1,1,1,1,1,1,0,0,3,NA,1,1,3,0,0,1,3,2,1,2,1,1,NA,NA,1
"69",1410,3,2,4,NA,"1",0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,NA,NA,NA,NA,NA,1,1,0,0,5,3,4,4,3,3,3,3,3,4,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,4,4,4,3,1,1,1,2,2,11,1,1,200,NA,NA,NA,NA,11,11,3,3,3,3,4,3,5,4,4,5,4,2,2,2,4,4,4,5,5,4,1,2,1,3,1,1,25,7500,1,1,3,1,1,1,1,2,0,0,0,0,0,0,0,1,3,NA,1,1,2,1,1,1,1,1,2,3,0,NA,1,6,1
"70",1411,3,2,2,NA,"1",1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,3,1,0,1,5,5,5,5,5,5,5,5,5,4,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,1,1,4,4,4,4,4,4,4,4,4,11,1,1,NA,NA,NA,NA,NA,5,NA,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,100,5e+05,4,4,4,4,4,4,1,2,0,0,1,1,1,1,0,0,98,NA,0,1,3,1,1,0,1,4,2,5,0,NA,1,5,1
"71",1412,3,2,4,NA,"1",1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,6,1,1,0,5,1,1,5,4,1,3,1,1,3,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,1,4,1,1,1,1,1,2,1,1,11,1,1,300,NA,NA,NA,NA,7,11,1,1,1,1,1,1,1,5,5,5,4,2,1,1,4,5,4,3,5,1,4,3,3,4,4,5,500,5500,2,2,2,2,4,2,1,4,0,1,1,0,0,0,0,0,2,5,1,1,5,1,1,0,2,3,1,4,0,NA,1,5,1
"72",1413,3,2,1,NA,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,1,1,0,0,5,1,1,3,3,3,3,2,1,4,3,4,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,1,1,1,1,1,1,1,3,1,4,2,4,4,2,11,1,1,200,NA,NA,NA,NA,11,11,5,5,5,5,4,98,4,98,98,5,5,4,3,2,4,5,5,5,4,2,3,3,3,4,4,3,100,10000,4,4,3,3,3,3,0,3,1,1,0,1,0,0,0,0,3,NA,0,1,3,1,0,1,NA,NA,1,5,0,NA,1,1,1
"73",1414,3,2,4,NA,"1",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,6,1,0,0,4,1,2,4,4,3,4,3,3,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,3,3,3,3,5,5,2,1,1,11,1,1,20,NA,NA,NA,NA,2,6,4,3,3,4,4,98,4,4,98,4,3,4,4,4,2,4,4,4,4,4,3,3,2,4,4,4,20,7000,3,4,3,2,2,2,1,2,0,0,0,0,0,0,0,1,2,5,0,NA,3,1,1,0,1,2,1,5,0,NA,2,NA,1
"74",1415,3,2,4,NA,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,1,99,0,0,5,2,2,5,3,3,3,3,3,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,4,2,1,1,1,5,1,1,11,1,2,600,NA,NA,NA,NA,6,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,NA,99,99,99,99,99,99,0,NA,0,0,0,0,0,0,0,1,98,NA,1,1,99,1,0,1,2,1,2,95,0,NA,98,NA,1
"75",1416,3,2,1,NA,"1",0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,8,1,0,1,5,5,5,5,5,5,5,5,5,4,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,5,1,5,1,1,1,5,3,5,5,5,5,5,3,3,11,1,1,100,NA,NA,NA,NA,11,8,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,2,4,5,5,1,1,4,4,1,3,5,50,500,4,3,3,2,3,4,0,4,1,1,1,0,0,0,0,0,3,NA,0,1,4,1,0,0,NA,4,1,4,0,NA,1,2,1
"76",1417,3,2,4,NA,"1",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,7,3,3,0,5,99,2,5,3,1,1,1,1,2,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,2,1,5,5,5,5,4,1,2,1,1,11,2,NA,NA,1,7,NA,NA,6,6,1,1,5,2,3,98,4,5,4,5,4,2,3,2,4,1,3,5,4,4,2,1,2,2,3,3,500,5500,3,4,4,2,2,3,0,4,1,1,1,1,1,0,0,0,98,NA,0,0,4,NA,99,0,4,4,1,4,1,0,NA,NA,1
"77",1418,3,2,2,NA,"1",1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,4,1,0,0,5,5,4,5,4,4,4,1,1,4,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,1,1,2,1,5,5,5,2,3,11,1,1,20,NA,NA,NA,NA,5,4,5,5,5,4,4,3,5,5,5,4,4,4,3,3,3,4,4,4,5,5,3,4,4,5,5,3,100,10000,5,4,4,3,3,4,1,4,0,0,1,0,1,0,0,0,2,10,0,1,3,1,1,1,2,3,1,4,0,NA,1,4,1
"78",1419,3,2,4,NA,"1",0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,NA,NA,NA,NA,NA,6,2,1,1,5,2,4,3,2,3,2,5,4,4,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,1,4,4,3,5,3,2,3,1,4,11,1,1,50,NA,NA,NA,NA,6,7,1,1,1,1,2,1,1,3,98,4,98,3,3,4,3,1,2,5,5,3,5,2,3,3,3,3,1,10000,3,3,2,3,3,3,0,1,1,0,1,1,0,0,1,0,98,NA,1,1,3,0,0,0,3,1,2,2,1,1,NA,NA,1
"79",1420,3,2,4,NA,"1",1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,5,2,0,3,5,4,4,5,3,3,4,2,3,4,3,4,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,1,3,3,1,4,3,5,5,5,5,5,5,5,5,5,9,1,1,50,NA,NA,NA,NA,5,6,3,3,4,3,3,4,4,4,4,4,4,3,2,3,4,3,3,5,5,3,4,3,4,3,4,4,0,6000,4,4,4,3,3,3,0,4,1,1,1,1,0,0,0,0,2,10,1,1,4,1,0,0,3,3,1,3,0,NA,1,3,1
"80",1421,3,2,4,NA,"1",0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,6,2,1,1,5,4,4,5,4,4,5,1,3,4,4,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,1,1,1,4,4,4,3,5,3,3,1,1,10,1,1,150,NA,NA,NA,NA,4,8,5,4,4,4,4,3,5,5,4,3,4,4,4,4,3,4,4,5,5,5,4,3,3,3,3,3,5,50000,3,3,3,2,2,2,0,2,1,1,1,0,0,0,1,0,2,15,0,1,3,1,1,0,1,2,2,5,0,NA,1,3,1
