"","CASE_ID","GPS_NAC_ADOPTER","SURVEY_SOURCE","STATE","HOME","INST_QOTE_LSE_TEXT_CLND","MOTIVE1","MOTIVE2","MOTIVE3","MOTIVE4","MOTIVE5"
"1504",2847,3,2,4,NA,0,5,1,1,5,4
"1505",2848,3,2,4,NA,NA,5,98,4,5,4
"1506",2849,3,2,4,NA,0,2,2,2,5,5
"1507",2850,3,2,2,NA,1,5,5,5,5,4
"1508",2851,3,2,2,NA,2,4,2,3,4,4
"1509",2852,3,2,4,NA,0,5,1,2,5,2
"1510",2853,3,2,4,NA,2,5,5,4,4,5
"1511",2854,3,2,4,NA,0,5,1,4,4,4
"1512",2855,3,2,2,NA,1,5,1,5,5,5
"1513",2856,3,2,4,NA,2,5,4,2,5,3
"1514",2857,3,2,2,NA,0,5,1,3,5,2
"1515",2858,3,2,2,NA,0,5,4,3,5,4
"1516",2859,3,2,1,NA,0,4,4,4,3,3
"1517",2860,3,2,4,NA,1,5,2,2,4,3
"1518",2861,3,2,4,NA,NA,5,1,3,5,3
"1519",2862,3,2,4,NA,1,4,5,4,5,4
"1520",2863,3,2,1,NA,1,5,5,5,3,1
"1521",2864,3,2,4,NA,3,5,5,2,5,4
"1522",2865,3,2,1,NA,1,4,1,4,4,4
"1523",2866,3,2,1,NA,1,5,5,4,4,5
"1524",2867,3,2,4,NA,0,5,5,5,5,5
"1525",2868,3,2,4,NA,1,5,4,1,5,5
"1526",2869,3,2,4,NA,1,3,3,3,3,5
"1527",2870,3,2,4,NA,0,5,1,3,5,5
"1528",2871,3,3,3,1,2,4,4,4,4,4
"1529",2872,3,3,3,1,1,5,5,5,5,5
"1530",2873,3,3,3,1,2,5,5,5,5,5
"1531",2874,3,3,3,1,1,5,4,4,5,5
"1532",2875,3,3,3,1,1,5,4,3,4,4
"1533",2876,3,3,3,1,1,4,3,4,4,5
"1534",2877,3,3,3,1,2,5,5,5,5,5
"1535",2878,3,3,3,1,2,5,3,3,5,5
"1536",2879,3,3,3,1,1,4,3,3,4,5
"1537",2880,3,3,3,1,0,5,5,3,4,5
"1538",2881,3,3,3,1,0,5,5,3,5,5
"1539",2882,3,3,3,1,0,5,5,4,4,5
"1540",2883,3,3,3,1,1,5,4,5,4,4
"1541",2884,3,3,3,1,0,5,5,5,5,5
"1542",2885,3,3,3,1,1,5,4,4,4,2
"1543",2886,3,3,3,1,2,5,4,4,4,4
"1544",2887,3,3,3,1,0,99,99,99,99,99
"1545",2888,3,3,3,1,0,4,4,4,4,5
"1546",2889,3,3,3,1,0,5,2,3,5,4
"1547",2890,3,3,3,1,1,5,5,4,5,5
"1548",2891,3,3,3,2,1,5,4,5,5,98
"1549",2892,3,3,3,1,1,5,5,5,5,5
"1550",2893,3,3,3,1,1,5,4,4,5,5
"1551",2894,3,3,3,1,0,5,5,5,5,5
"1552",2895,3,3,3,1,1,5,5,5,5,5
"1553",2896,3,3,3,1,1,5,4,4,5,4
"1554",2897,3,3,3,1,1,5,5,5,5,4
"1555",2898,3,3,3,1,0,5,5,4,4,3
"1556",2899,3,3,3,1,1,4,4,4,4,5
"1557",2900,3,3,3,1,0,5,4,4,5,5
"1558",2901,3,3,3,1,1,5,5,4,5,5
"1559",2902,3,3,3,1,2,4,4,3,4,5
"1560",2903,3,3,3,1,0,5,5,5,5,5
"1561",2904,3,3,3,1,0,5,4,4,4,5
"1562",2905,3,3,3,1,1,4,4,4,4,4
"1563",2906,3,3,3,1,3,5,4,4,4,5
"1564",2907,3,3,3,1,0,4,3,1,5,5
"1565",2908,3,3,3,1,4,5,4,3,98,98
"1566",2909,3,3,3,1,0,5,5,5,5,5
"1567",2910,3,3,3,1,0,5,5,5,5,5
"1568",2911,3,3,3,1,3,4,3,4,5,5
"1569",2912,3,3,3,1,0,5,5,4,5,5
"1570",2913,3,3,3,1,1,4,3,2,2,5
"1571",2914,3,3,3,1,3,5,5,5,5,5
"1572",2915,3,3,3,1,1,5,5,4,5,5
"1573",2916,3,3,3,1,1,5,5,5,5,5
"1574",2917,3,3,3,1,3,5,5,5,5,5
"1575",2918,3,3,3,1,0,4,4,1,4,2
"1576",2919,3,3,3,1,0,5,4,4,5,5
"1577",2920,3,3,3,1,0,4,3,2,4,2
"1578",2921,3,3,3,1,3,5,5,5,5,5
"1579",2922,3,3,3,1,2,5,3,3,5,5
"1580",2923,3,3,3,1,1,5,5,1,5,5
"1581",2924,3,3,3,1,1,5,4,4,5,5
"1582",2925,3,3,3,1,1,5,5,4,5,5
"1583",2926,3,3,3,1,0,5,4,4,5,4
"1584",2927,3,3,3,1,4,5,5,5,5,4
"1585",2928,3,3,3,1,0,5,4,4,2,5
"1586",2929,3,3,3,1,0,5,4,4,5,4
"1587",2930,3,3,3,1,1,5,5,4,5,5
"1588",2931,3,3,3,1,0,4,4,4,4,5
"1589",2932,3,3,3,1,1,5,4,3,5,5
"1590",2933,3,3,3,1,3,5,4,3,5,5
"1591",2934,3,3,3,1,1,5,5,5,5,5
"1592",2935,3,3,3,1,1,5,5,5,5,5
"1593",2936,3,3,3,1,0,5,5,3,5,3
"1594",2937,3,3,3,1,0,5,5,5,5,5
"1595",2938,3,3,3,1,1,5,5,99,4,5
"1596",2939,3,3,3,1,1,4,3,3,4,5
"1597",2940,3,3,3,1,2,5,2,3,5,4
"1598",2941,3,3,3,1,2,5,3,3,3,4
"1599",2942,3,3,3,1,0,3,2,2,3,4
"1600",2943,3,3,3,1,0,5,5,3,3,5
"1601",2944,3,3,3,1,0,4,4,4,2,2
"1602",2945,3,3,3,1,0,4,4,3,4,4
"1603",2946,2,4,2,NA,1,4,4,4,4,4
"1604",2947,2,4,3,NA,2,5,5,2,4,4
"1605",2948,2,4,4,NA,1,5,2,2,2,5
"1606",2949,2,4,4,NA,1,5,4,1,4,2
"1607",2950,2,4,2,NA,NA,4,3,4,4,4
"1608",2951,2,4,2,NA,1,2,1,1,1,5
"1609",2952,2,4,2,NA,1,5,5,3,5,5
"1610",2953,2,4,4,NA,NA,3,3,2,3,5
"1611",2954,2,4,4,NA,0,5,4,4,5,5
"1612",2955,2,4,4,NA,3,5,5,5,5,5
"1613",2956,2,4,4,NA,1,5,3,3,5,3
"1614",2957,2,4,2,NA,NA,4,4,4,4,4
"1615",2958,2,4,4,NA,4,5,5,3,5,98
"1616",2959,2,4,4,NA,2,3,5,5,5,5
"1617",2960,2,4,4,NA,1,4,3,2,4,4
"1618",2961,2,4,4,NA,1,5,3,1,5,5
"1619",2962,2,4,4,NA,0,5,3,1,4,1
"1620",2963,2,4,4,NA,NA,5,5,2,5,5
"1621",2964,2,4,1,NA,0,3,3,3,3,4
"1622",2965,2,4,4,NA,NA,5,4,2,3,4
"1623",2966,2,4,4,NA,2,5,5,3,5,4
"1624",2967,2,4,4,NA,2,4,2,2,4,4
"1625",2968,2,4,2,NA,NA,5,98,5,5,5
"1626",2969,2,4,2,NA,NA,5,4,2,3,5
"1627",2970,2,4,4,NA,1,4,5,3,5,2
"1628",2971,2,4,2,NA,2,3,3,3,2,4
"1629",2972,2,4,3,NA,1,5,4,4,4,4
"1630",2973,2,4,4,NA,0,5,5,3,3,2
"1631",2974,2,4,4,NA,2,5,5,98,1,2
"1632",2975,2,4,1,NA,1,4,1,4,4,3
"1633",2976,2,4,2,NA,2,5,5,1,5,5
"1634",2977,2,4,4,NA,NA,4,5,5,5,5
"1635",2978,2,4,4,NA,NA,5,5,5,5,5
"1636",2979,2,4,4,NA,2,5,4,4,4,4
"1637",2980,2,4,2,NA,0,5,4,2,4,5
"1638",2981,2,4,4,NA,NA,5,3,2,4,4
"1639",2982,2,4,1,NA,0,4,3,3,3,3
"1640",2983,2,4,4,NA,NA,4,5,3,3,4
"1641",2984,2,4,2,NA,0,4,4,3,5,5
"1642",2985,2,4,3,NA,1,4,4,4,5,5
"1643",2986,2,4,4,NA,1,5,5,4,4,4
"1644",2987,2,4,4,NA,1,2,3,2,3,3
"1645",2988,2,4,3,NA,NA,5,5,5,5,5
"1646",2989,2,4,3,NA,NA,3,3,3,4,5
"1647",2990,2,4,4,NA,NA,5,4,2,3,3
"1648",2991,2,4,4,NA,NA,3,3,1,2,2
"1649",2992,2,4,4,NA,0,2,3,3,3,5
"1650",2993,2,4,2,NA,1,5,5,5,5,5
"1651",2994,2,4,2,NA,2,5,4,4,4,4
"1652",2995,2,4,2,NA,1,5,5,2,2,3
"1653",2996,2,4,2,NA,NA,2,1,2,3,5
"1654",2997,2,4,4,NA,4,5,5,2,4,2
"1655",2998,2,4,4,NA,2,5,5,4,5,2
"1656",2999,2,4,4,NA,3,5,4,2,5,4
"1657",3000,2,4,2,NA,NA,5,5,5,5,5
"1658",3001,2,4,4,NA,1,4,4,4,4,4
"1659",3002,2,4,4,NA,0,5,1,3,4,5
"1660",3003,2,4,4,NA,2,3,4,2,2,4
"1661",3004,2,4,4,NA,2,4,1,1,2,5
"1662",3005,2,4,4,NA,1,4,4,3,4,3
"1663",3006,2,4,2,NA,0,3,1,4,99,4
"1664",3007,2,4,4,NA,2,4,3,1,5,5
"1665",3008,2,4,4,NA,2,3,1,1,3,5
"1666",3009,2,4,4,NA,3,4,4,4,4,3
"1667",3010,2,4,4,NA,0,5,2,3,5,5
"1668",3011,2,4,4,NA,NA,3,3,5,5,5
"1669",3012,2,4,1,NA,3,5,5,5,5,5
"1670",3013,2,4,4,NA,NA,4,1,3,4,4
"1671",3014,2,4,4,NA,5,5,5,2,4,4
"1672",3015,2,4,4,NA,2,5,5,5,5,2
"1673",3016,2,4,3,NA,2,5,5,3,5,5
"1674",3017,2,4,3,NA,1,5,5,2,4,2
"1675",3018,2,4,4,NA,0,3,98,98,2,4
"1676",3019,2,4,4,NA,NA,5,5,5,5,5
"1677",3020,2,4,2,NA,NA,5,1,3,2,3
"1678",3021,2,4,4,NA,NA,4,5,5,3,5
"1679",3022,2,4,2,NA,NA,5,5,4,5,4
"1680",3023,2,4,4,NA,4,5,5,3,3,3
"1681",3024,2,4,2,NA,0,5,5,2,5,5
"1682",3025,2,4,2,NA,NA,5,5,5,5,4
"1683",3026,2,4,3,NA,1,4,4,1,1,4
"1684",3027,2,4,4,NA,NA,5,5,5,5,4
"1685",3028,2,4,4,NA,1,5,5,4,4,3
"1686",3029,2,4,2,NA,0,5,5,3,5,4
"1687",3030,2,4,2,NA,1,5,5,3,3,4
"1688",3031,2,4,2,NA,1,4,4,3,3,4
"1689",3032,2,4,2,NA,1,5,5,2,4,5
"1690",3033,2,4,1,NA,1,4,4,2,3,3
"1691",3034,2,4,4,NA,NA,5,4,1,4,4
"1692",3035,2,4,4,NA,1,4,4,4,4,4
"1693",3036,2,4,4,NA,5,5,5,5,5,5
"1694",3037,2,4,4,NA,1,5,5,3,4,5
"1695",3038,2,4,2,NA,NA,5,5,5,5,5
"1696",3040,2,4,3,NA,1,4,5,4,4,4
"1697",3041,2,4,4,NA,NA,5,5,5,5,5
"1698",3042,2,4,4,NA,1,5,5,4,5,3
"1699",3043,2,4,4,NA,0,5,5,5,5,5
"1700",3044,2,4,2,NA,NA,3,4,3,4,5
"1701",3045,2,4,2,NA,NA,3,3,3,3,4
"1702",3046,2,4,4,NA,2,5,5,3,5,4
"1703",3047,2,4,2,NA,1,5,5,5,5,5
"1704",3048,2,4,4,NA,1,4,3,2,5,5
"1705",3049,2,4,4,NA,1,5,5,4,4,4
"1706",3050,2,4,2,NA,1,5,4,3,4,5
"1707",3051,2,4,2,NA,1,5,4,4,4,4
"1708",3052,2,4,4,NA,4,5,5,4,5,5
"1709",3053,2,4,1,NA,1,4,4,5,4,4
"1710",3054,2,4,1,NA,NA,5,5,5,5,1
"1711",3055,2,4,4,NA,NA,3,3,3,3,2
"1712",3056,2,4,4,NA,NA,5,5,3,5,4
"1713",3057,2,4,4,NA,NA,4,4,3,4,5
"1714",3058,2,4,1,NA,1,4,3,2,4,5
"1715",3059,2,4,2,NA,1,3,5,2,3,5
"1716",3060,2,4,4,NA,NA,5,4,5,3,4
"1717",3061,2,4,3,NA,2,3,4,4,4,5
"1718",3062,2,4,4,NA,1,5,5,3,3,5
"1719",3063,2,4,2,NA,NA,5,5,5,5,5
"1720",3064,2,4,3,NA,2,5,5,3,3,1
"1721",3065,2,4,4,NA,NA,4,5,2,4,4
"1722",3066,2,4,4,NA,NA,4,4,2,4,2
"1723",3067,2,4,4,NA,2,2,2,1,1,5
"1724",3068,2,4,4,NA,4,5,5,5,5,5
"1725",3069,2,4,2,NA,0,3,3,3,3,4
"1726",3070,2,4,4,NA,NA,5,4,3,3,4
"1727",3071,2,4,4,NA,NA,2,2,3,4,5
"1728",3072,2,4,4,NA,1,4,4,2,5,3
"1729",3073,2,4,4,NA,2,5,5,2,4,2
"1730",3074,2,4,2,NA,1,4,4,3,3,2
"1731",3075,2,4,4,NA,NA,5,5,2,4,5
"1732",3076,2,4,4,NA,8,5,5,4,4,1
"1733",3077,2,4,4,NA,1,3,4,2,3,4
"1734",3078,2,4,4,NA,1,5,5,2,5,5
"1735",3079,2,4,4,NA,2,5,4,2,5,5
"1736",3080,2,4,2,NA,1,5,5,2,5,5
"1737",3081,2,4,4,NA,1,3,2,1,4,5
"1738",3082,2,4,4,NA,1,5,4,3,4,4
"1739",3083,2,4,4,NA,NA,3,3,2,4,5
"1740",3084,2,4,2,NA,1,5,5,1,5,5
"1741",3085,2,4,2,NA,1,5,5,3,1,3
"1742",3086,2,4,1,NA,1,4,4,1,2,2
"1743",3087,2,4,4,NA,0,5,4,1,5,5
"1744",3088,2,4,4,NA,5,5,5,1,5,1
"1745",3089,2,4,4,NA,2,5,5,5,4,2
"1746",3090,2,4,4,NA,1,3,3,3,3,5
"1747",3091,2,4,4,NA,0,5,4,1,2,4
"1748",3092,2,4,2,NA,NA,5,99,99,4,3
"1749",3093,2,4,4,NA,NA,5,5,5,5,5
"1750",3094,2,4,2,NA,1,4,4,3,4,5
"1751",3095,2,4,3,NA,1,5,4,4,5,4
"1752",3097,2,4,3,NA,NA,3,2,3,3,3
"1753",3098,2,5,2,1,NA,5,4,3,4,5
"1754",3099,2,5,1,1,2,5,5,5,5,5
"1755",3100,2,5,4,1,0,4,4,5,4,4
"1756",3101,2,5,2,1,1,5,5,5,5,5
"1757",3102,2,5,2,1,3,4,3,3,4,3
"1758",3103,2,5,1,1,0,5,5,3,5,2
"1759",3104,2,5,2,1,0,5,5,5,4,3
"1760",3105,2,5,1,1,1,5,4,3,4,4
"1761",3106,2,5,1,1,0,5,4,3,3,2
"1762",3107,2,5,1,1,1,5,5,3,5,4
"1763",3108,2,5,2,1,4,5,5,4,5,4
"1764",3109,2,5,3,1,3,5,4,3,5,5
"1765",3110,2,5,3,1,0,4,4,2,3,4
"1766",3111,2,5,2,1,1,5,5,5,5,5
"1767",3112,2,5,3,1,2,2,3,4,4,4
"1768",3113,2,5,2,1,NA,5,5,5,5,5
"1769",3114,2,5,2,1,NA,4,5,3,4,5
"1770",3115,2,5,2,1,0,5,4,3,5,5
"1771",3116,2,5,3,2,2,5,4,3,4,5
"1772",3117,2,5,2,1,NA,5,5,2,4,4
"1773",3118,2,5,3,1,2,4,4,3,4,3
"1774",3119,2,5,4,1,NA,4,4,5,5,5
"1775",3120,2,5,1,1,0,5,5,5,5,4
"1776",3121,2,5,2,1,1,5,5,5,5,5
"1777",3122,2,5,4,1,NA,5,4,4,5,4
"1778",3123,2,5,3,1,2,5,5,5,4,5
"1779",3124,2,5,2,1,1,5,5,5,5,5
"1780",3125,2,5,1,2,1,5,5,4,5,5
"1781",3126,2,5,4,2,0,5,5,4,5,5
"1782",3127,2,5,4,1,0,4,5,5,3,1
"1783",3128,2,5,4,1,0,5,5,3,5,5
"1784",3129,2,5,1,1,1,4,5,4,4,4
"1785",3130,2,5,2,1,1,5,4,5,5,5
"1786",3131,2,5,4,1,2,5,5,3,5,5
"1787",3132,2,5,2,1,0,4,3,2,4,4
"1788",3133,2,5,4,2,NA,5,4,5,5,5
"1789",3134,2,5,1,1,0,5,4,5,5,5
"1790",3135,2,5,3,1,2,3,4,4,3,3
"1791",3136,2,5,2,1,1,5,5,4,3,5
"1792",3137,2,5,2,1,0,4,4,4,4,5
"1793",3138,2,5,4,1,0,3,4,3,4,5
"1794",3139,2,5,1,1,4,5,5,4,4,5
"1795",3140,2,5,1,1,0,4,3,3,3,3
"1796",3141,2,5,2,1,1,5,5,5,5,5
"1797",3142,2,5,2,1,0,4,3,3,3,4
"1798",3143,2,5,4,1,NA,5,4,5,4,4
"1799",3144,2,5,2,1,0,5,4,3,5,5
"1800",3145,2,5,3,1,3,3,2,3,2,2
"1801",3146,2,5,1,1,0,5,3,3,5,3
"1802",3148,2,5,1,1,0,5,5,5,4,4
"1803",3149,2,5,2,1,1,5,5,5,5,5
"1804",3150,2,5,3,1,1,4,4,3,5,5
"1805",3151,2,5,2,1,NA,5,4,4,5,5
"1806",3152,2,5,3,1,1,5,5,5,5,5
"1807",3153,2,5,3,1,0,4,4,4,4,4
"1808",3154,2,5,1,1,0,4,5,5,4,4
"1809",3155,2,5,1,1,0,5,5,5,5,5
"1810",3156,2,5,2,1,0,3,4,4,3,4
"1811",3157,2,5,1,1,0,4,3,4,4,4
"1812",3158,2,5,3,1,1,5,5,5,5,5
"1813",3159,2,5,1,1,1,4,4,4,4,4
"1814",3160,2,5,3,1,NA,5,3,2,5,5
"1815",3161,2,5,2,1,0,5,5,5,5,5
"1816",3162,2,5,4,1,2,5,5,4,4,5
"1817",3163,2,5,1,1,3,5,4,4,5,5
"1818",3164,2,5,3,1,NA,5,5,5,5,5
"1819",3165,2,5,4,1,1,5,5,5,4,4
"1820",3166,2,5,1,1,1,5,5,4,5,5
"1821",3167,2,5,1,1,1,5,5,5,3,5
"1822",3168,2,5,4,1,0,5,5,5,5,5
"1823",3169,2,5,2,1,1,4,4,98,5,4
"1824",3170,2,5,3,1,0,5,4,4,4,3
"1825",3171,2,5,3,1,2,5,5,5,5,5
"1826",3172,2,5,2,1,NA,5,5,4,4,3
"1827",3173,2,5,2,1,0,5,5,4,5,2
"1828",3174,2,5,1,1,1,5,5,5,5,5
"1829",3175,2,5,4,1,2,5,4,5,5,5
"1830",3177,2,5,2,1,0,4,98,1,5,5
"1831",3178,2,5,1,1,0,5,98,98,5,98
"1832",3179,2,5,3,1,0,4,4,4,4,3
"1833",3180,2,5,2,1,0,5,4,5,4,5
"1834",3181,2,5,4,1,0,5,5,5,5,5
"1835",3182,2,5,1,1,3,5,5,5,5,5
"1836",3183,2,5,3,1,2,4,4,4,4,4
"1837",3184,2,5,3,1,1,5,5,98,5,5
"1838",3185,2,5,4,1,0,4,5,5,5,5
"1839",3186,2,5,4,1,0,4,4,3,3,4
"1840",3187,2,5,3,1,0,5,5,5,5,2
"1841",3188,2,5,3,1,NA,5,5,5,5,5
"1842",3189,2,5,3,1,0,5,5,5,5,5
"1843",3190,2,5,2,1,2,5,5,5,5,5
"1844",3191,2,5,2,1,0,5,5,3,5,5
"1845",3192,2,5,4,1,1,4,4,4,4,4
"1846",3193,2,5,2,1,2,4,4,3,4,4
"1847",3195,2,5,4,1,0,4,4,3,5,5
"1848",3196,2,5,2,1,0,4,3,3,4,3
"1849",3199,2,5,3,1,1,5,5,4,5,5
"1850",3200,2,5,2,1,2,4,4,5,4,4
"1851",3201,2,5,4,1,0,5,4,3,3,5
"1852",3202,2,5,2,1,0,5,4,5,5,5
"1853",3203,2,5,2,1,1,4,4,4,5,5
"1854",3204,2,5,3,2,0,4,3,4,2,5
"1855",3205,2,5,1,1,0,5,5,5,4,4
"1856",3206,2,5,2,1,12,5,4,5,4,5
"1857",3207,2,5,3,1,1,5,5,5,5,5
"1858",3208,2,5,4,1,2,5,5,5,4,4
"1859",3209,2,5,4,1,1,4,4,4,4,5
"1860",3210,2,5,3,1,0,5,5,5,5,5
"1861",3211,2,5,1,1,0,4,4,4,4,4
"1862",3212,2,5,2,1,0,5,5,2,2,2
"1863",3213,2,5,4,1,4,5,5,5,5,5
"1864",3214,2,5,4,1,1,4,4,4,4,4
"1865",3215,2,5,3,1,1,5,5,3,3,5
"1866",3216,2,5,1,1,0,5,4,5,5,5
"1867",3217,2,5,2,1,1,4,3,3,3,3
"1868",3218,2,5,1,1,0,5,5,5,5,5
"1869",3219,2,5,1,1,2,5,4,4,5,4
"1870",3220,2,5,3,2,1,5,4,2,4,3
"1871",3221,2,5,1,1,4,3,4,3,3,4
"1872",3222,2,5,1,1,0,5,4,4,4,4
"1873",3223,2,5,3,1,1,5,4,2,3,3
"1874",3224,2,5,3,1,1,5,5,3,5,5
"1875",3225,2,5,2,1,0,5,5,5,5,4
"1876",3226,2,5,3,1,NA,5,4,5,5,5
"1877",3227,2,5,2,1,0,4,4,3,5,4
"1878",3229,2,5,4,1,0,5,5,4,4,5
"1879",3230,2,5,2,1,1,4,4,5,4,5
"1880",3231,2,5,2,1,8,5,5,4,5,5
"1881",3232,2,5,3,1,0,5,5,5,4,5
"1882",3233,2,5,1,1,1,5,5,5,5,5
"1883",3234,2,5,2,1,0,5,5,5,5,5
"1884",3235,2,5,4,2,2,5,5,4,4,4
"1885",3236,2,5,2,1,1,5,5,2,5,3
"1886",3237,2,5,1,2,2,4,1,2,3,5
"1887",3238,2,5,2,1,2,5,5,4,4,5
"1888",3239,2,5,4,1,2,5,5,5,5,4
"1889",3240,2,5,2,2,NA,2,3,2,4,3
"1890",3241,2,5,4,1,0,5,5,5,5,5
"1891",3242,2,5,2,1,0,5,4,5,5,3
"1892",3243,2,5,2,1,0,5,3,3,3,3
"1893",3244,2,5,2,2,2,5,4,4,5,4
"1894",3245,2,5,2,1,0,3,3,3,3,3
"1895",3246,2,5,4,1,0,5,4,5,5,5
"1896",3247,2,5,2,1,0,5,5,3,5,4
"1897",3248,2,5,4,1,NA,5,5,5,5,5
"1898",3249,2,5,2,1,0,5,5,5,5,5
"1899",3250,2,5,2,1,NA,4,5,4,3,4
"1900",3251,2,5,3,1,0,4,4,4,4,4
"1901",3252,2,5,2,1,0,5,5,5,5,5
"1902",3253,2,5,3,1,2,5,4,4,3,3
"1903",3254,2,5,1,1,NA,3,2,1,2,3
"1904",3255,2,5,3,2,0,5,5,4,5,4
"1905",3257,2,5,4,1,1,3,3,3,3,3
"1906",3258,2,5,1,1,NA,5,4,5,5,4
"1907",3259,2,5,1,1,0,4,3,3,3,4
"1908",3260,2,5,2,1,NA,5,5,4,5,5
"1909",3261,2,5,2,1,NA,5,5,5,5,2
"1910",3262,2,5,2,1,0,5,5,5,5,5
"1911",3263,2,5,3,1,0,5,5,5,4,5
"1912",3264,2,5,4,2,NA,4,5,4,5,3
"1913",3265,2,5,3,1,1,5,4,4,4,5
"1914",3266,2,5,4,1,2,4,4,3,3,3
"1915",3267,2,5,3,1,2,2,2,3,3,3
"1916",3268,2,5,2,1,0,5,4,3,4,5
"1917",3269,2,5,3,1,1,2,2,2,2,2
"1918",3270,2,5,2,1,0,5,4,4,4,5
"1919",3271,2,5,3,1,1,5,4,4,4,3
"1920",3272,2,5,2,1,0,5,5,5,5,5
"1921",3273,2,5,3,1,0,3,3,3,3,2
"1922",3274,2,5,2,1,8,5,5,4,5,4
"1923",3275,2,5,2,1,2,5,5,3,5,5
"1924",3276,2,5,3,1,0,5,5,5,5,5
"1925",3277,2,5,4,1,0,5,5,3,5,5
"1926",3278,2,5,3,1,NA,3,3,3,3,3
"1927",3279,2,5,4,1,2,5,5,5,4,4
"1928",3280,2,5,1,1,0,5,3,3,5,5
"1929",3281,2,5,1,1,5,5,5,5,5,5
"1930",3282,2,5,4,1,NA,4,5,4,4,4
"1931",3283,2,5,2,1,NA,3,3,3,3,3
"1932",3284,2,5,2,1,0,5,5,3,5,5
"1933",3285,2,5,4,1,1,5,5,5,5,5
"1934",3286,2,5,2,1,1,5,3,4,5,2
"1935",3287,2,5,1,1,3,5,5,5,5,4
"1936",3288,2,5,4,1,0,5,5,4,5,4
"1937",3289,2,5,2,1,0,2,2,2,3,5
"1938",3290,2,5,3,1,0,5,4,5,5,5
"1939",3291,2,5,2,1,2,4,4,4,5,5
"1940",3292,2,5,2,1,2,4,4,5,4,5
"1941",3293,2,5,2,1,1,3,4,4,3,5
"1942",3294,2,5,4,1,1,3,4,5,5,5
"1943",3295,2,5,1,1,0,5,5,5,5,NA
"1944",3296,2,5,4,1,1,4,5,5,3,5
"1945",3297,2,5,4,1,0,4,4,3,3,3
"1946",3298,2,5,1,1,0,5,5,2,3,1
"1947",3299,2,5,4,1,0,4,4,4,4,4
"1948",3300,2,5,3,1,1,5,4,4,4,4
"1949",3301,2,5,2,1,1,5,5,5,5,5
"1950",3302,2,5,2,1,0,98,98,98,98,98
"1951",3303,2,5,4,1,5,5,5,5,5,5
"1952",3304,2,5,3,1,0,4,4,4,4,4
"1953",3305,2,5,4,1,3,5,4,1,1,1
"1954",3306,2,5,3,1,0,5,5,4,5,5
"1955",3307,2,5,1,1,2,5,5,5,5,5
"1956",3308,2,5,1,1,1,5,5,4,3,2
"1957",3310,2,5,2,1,2,3,3,3,3,3
"1958",3311,2,5,2,2,NA,4,3,3,5,5
"1959",3312,2,5,2,1,2,4,5,4,5,4
"1960",3313,2,5,2,1,1,5,5,5,5,5
"1961",3314,2,5,1,1,0,5,5,5,5,5
"1962",3315,2,5,2,1,NA,5,5,5,5,5
"1963",3316,2,5,2,1,0,5,5,5,5,5
"1964",3317,2,5,3,1,1,4,4,4,4,4
"1965",3318,2,5,3,1,0,4,5,4,5,4
"1966",3319,2,5,4,1,1,5,5,4,5,5
"1967",3320,2,5,2,1,3,3,4,4,3,5
"1968",3321,2,5,2,1,0,4,4,4,4,4
"1969",3322,2,5,4,1,0,5,3,3,5,2
"1970",3323,2,5,4,1,0,4,4,4,4,5
"1971",3324,2,5,2,2,1,4,4,5,5,5
"1972",3325,2,5,1,1,1,4,2,3,4,5
"1973",3326,2,5,4,1,5,5,5,3,5,3
"1974",3327,2,5,3,1,1,5,4,4,5,4
"1975",3328,2,5,4,1,0,3,5,3,4,3
"1976",3329,2,5,3,1,NA,4,4,3,4,4
"1977",3330,2,5,3,1,2,4,4,3,3,5
"1978",3331,2,5,4,2,2,5,4,5,5,4
"1979",3332,2,5,4,1,0,5,3,4,5,4
"1980",3333,2,5,4,1,1,4,5,4,3,4
"1981",3334,2,5,2,1,NA,5,5,5,4,5
"1982",3336,2,5,2,1,0,5,4,2,4,3
"1983",3337,2,5,3,1,NA,5,5,3,4,5
"1984",3338,2,5,2,1,NA,3,2,4,1,3
"1985",3339,2,5,1,2,1,5,5,5,5,5
"1986",3340,2,5,1,1,1,4,4,5,5,5
"1987",3341,2,5,4,1,0,5,4,4,5,4
"1988",3342,2,5,2,1,0,5,5,3,4,5
"1989",3343,2,5,1,1,0,4,4,5,5,4
"1990",3344,2,5,4,1,0,5,5,5,4,5
"1991",3345,2,5,1,1,1,5,4,2,5,3
"1992",3346,2,5,3,1,0,5,4,4,5,4
"1993",3347,2,5,2,2,0,5,5,5,5,5
"1994",3348,2,5,1,1,0,4,5,4,5,4
"1995",3349,2,5,2,1,0,4,4,4,4,5
"1996",3351,2,5,1,1,0,5,5,3,4,4
"1997",3352,2,5,1,1,0,3,1,3,1,3
"1998",3353,2,5,2,1,0,4,4,4,5,5
"1999",3354,2,5,2,1,NA,4,4,4,4,3
"2000",3355,2,5,2,1,1,5,5,98,5,5
"2001",3356,2,5,4,1,NA,5,5,5,5,5
"2002",3357,2,5,3,1,6,5,4,5,4,5
"2003",3358,2,5,3,1,0,5,5,3,4,5
"2004",3359,2,5,2,2,0,5,5,5,5,5
"2005",3360,2,5,2,1,1,5,4,4,5,4
"2006",3361,2,5,3,1,0,5,5,4,4,3
"2007",3362,2,5,1,2,NA,4,5,3,1,3
"2008",3363,2,5,4,1,1,4,4,2,4,4
